ID,Player Name,Position,HidPos,Team,Value,Status,Tot Pts,PPG,PPM,T6,G6,PPG6,Min,Goals,Assists,CS,GC,OG,PS,PM,Y,R,Saves,Bonus,BPS,Inf,Creat,Threat,ICT,Picked %,Picked Top 100 %,Picked Top 1000 %,Wk 47,Wk 46,Wk 45,Wk 44,Wk 43,Wk 42,Wk 41,Wk 40,Wk 39,Wk 29,Wk 28,Wk 27,Wk 26,Wk 25,Wk 24,Wk 23,Wk 22,Wk 21,Wk 20,Wk 19,Wk 18,Wk 17,Wk 16,Wk 15,Wk 14,Wk 13,Wk 12,Wk 11,Wk 10,Wk 9,Wk 8,Wk 7,Wk 6,Wk 5,Wk 4,Wk 3,Wk 2,Wk 1
355,Masina,DEF,2,Watford,4.3,a,66,2.5,15.35,7,6,1.17,1815,1,0,6,31,0,0,0,3,0,0,4,281,351.2,201.3,109,66.4,0.3,0,0.7,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,8.0,2.0,7.0,1.0,2.0,6.0,1.0,6.0,7.0,1.0,1.0,,,,6.0,0.0,1.0,0.0,0.0,1.0,6.0,,,,,,,,,
357,Kiko Femenía,DEF,2,Watford,4.2,a,54,1.9,12.86,9,6,1.5,2236,0,1,5,46,0,0,0,5,0,0,0,366,363.2,320.9,58,74.4,0.9,3,6.4,0.0,0.0,1.0,5.0,2.0,1.0,1.0,2.0,6.0,1.0,6.0,,,,,,,1.0,6.0,2.0,6.0,1.0,5.0,1.0,2.0,1.0,,1.0,,0.0,,,-3.0,0.0,2.0,1.0,2.0,1.0
358,Cathcart,DEF,2,Watford,4.1,a,77,2.7,18.78,0,0,0.0,2488,0,0,9,37,0,0,0,7,0,0,3,441,458.0,34.8,57,55.1,2.8,0,0.2,,,,,,,0.0,1.0,,2.0,6.0,0.0,2.0,1.0,0.0,6.0,6.0,2.0,8.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,6.0,1.0,7.0,2.0,6.0,1.0,,,1.0,1.0,2.0,1.0
393,Snodgrass,MID,3,West Ham,5.0,d,87,3.6,17.4,0,0,0.0,1504,5,5,3,33,0,0,0,4,0,0,8,312,422.2,552.1,320,129.7,0.6,0,0.0,,,,,,,,,,1.0,1.0,5.0,2.0,18.0,3.0,5.0,1.0,6.0,1.0,8.0,,2.0,1.0,2.0,3.0,4.0,2.0,9.0,9.0,,,,1.0,,0.0,,2.0,1.0
359,Janmaat,DEF,2,Watford,4.0,i,36,4.5,9.0,0,0,0.0,606,0,1,4,5,1,0,0,1,0,0,7,148,116.0,108.4,46,27.1,0.5,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,6.0,12.0,9.0,-1.0,,1.0,2.0,,,
360,Navarro,DEF,2,Watford,3.9,n,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.3,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Prödl,DEF,2,Watford,3.9,u,1,1.0,0.26,0,0,0.0,56,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.1,8,1.0,1.0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
362,Deeney,STR,4,Watford,6.2,a,109,4.0,17.58,33,6,5.5,2224,10,2,6,39,0,0,1,3,0,0,15,403,536.0,378.5,801,171.4,1.7,0,0.5,6.0,2.0,8.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.0,2.0,5.0,9.0,0.0,7.0,1.0,12.0,2.0,6.0,2.0,2.0,2.0,,1.0,,,,,,,,,,,2.0,2.0
363,Deulofeu,STR,4,Watford,6.1,i,88,3.1,14.43,0,0,0.0,2097,4,5,8,33,0,0,0,3,0,0,9,330,458.4,602.3,896,195.4,1.7,0,0.0,,,,,,,,,,,1.0,2.0,2.0,5.0,5.0,2.0,2.0,12.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,7.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0
364,Gray,STR,4,Watford,5.5,a,39,1.7,7.09,2,2,1.0,741,2,1,0,17,0,0,0,1,0,0,2,117,106.2,129.5,287,51.2,0.4,0,0.0,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,4.0,,,1.0,,1.0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0
365,Success,STR,4,Watford,4.7,i,4,0.8,0.85,0,0,0.0,65,0,0,0,3,0,0,0,1,0,0,0,8,6.2,13.6,17,3.7,0.3,0,0.0,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0
366,Foster,GK,1,Watford,4.9,a,137,3.6,27.96,19,6,3.17,3420,0,0,9,64,0,1,0,1,0,117,17,686,904.6,10.1,17,93.5,3.6,2,1.6,1.0,9.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,9.0,6.0,2.0,6.0,3.0,11.0,2.0,6.0,2.0,2.0,1.0,9.0,3.0,10.0,2.0,10.0,1.0,-1.0,1.0,5.0,3.0,2.0,1.0
367,Dahlberg,GK,1,Watford,4.2,n,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Doucouré,MID,3,Watford,5.4,a,113,3.1,20.93,15,6,2.5,3156,4,4,10,61,1,0,0,9,0,0,9,459,529.6,539.0,667,173.4,1.7,0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,2.0,9.0,2.0,1.0,2.0,14.0,9.0,6.0,,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,9.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0
369,Pereyra,MID,3,Watford,5.6,a,60,2.1,10.71,4,3,1.33,1641,3,0,5,27,0,0,0,4,0,0,0,194,237.8,293.4,350,88.0,0.6,0,0.0,1.0,2.0,,,,1.0,2.0,,3.0,2.0,1.0,2.0,2.0,7.0,2.0,1.0,6.0,1.0,,1.0,1.0,,3.0,,,,1.0,2.0,2.0,2.0,3.0,1.0,1.0,6.0,2.0,,1.0,1.0
370,Hughes,MID,3,Watford,5.3,a,62,2.1,11.7,6,6,1.0,2249,1,1,5,46,0,0,0,9,0,0,3,265,352.2,413.1,270,103.6,0.3,0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,,,,,,1.0,2.0,3.0,1.0,,2.0,3.0,2.0,2.0,1.0,2.0,1.0,,,1.0,2.0,10.0,5.0,2.0,2.0
371,Cleverley,MID,3,Watford,4.8,a,33,1.8,6.88,6,6,1.0,964,1,0,1,26,0,0,0,2,0,0,2,153,174.8,219.2,221,61.6,0.1,0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2.0,2.0,9.0,2.0,2.0,1.0,
372,Sema,MID,3,Watford,4.7,n,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Chalobah,MID,3,Watford,4.4,a,36,1.6,8.18,6,5,1.2,919,0,1,2,14,0,0,0,1,0,0,2,142,162.2,130.3,55,34.5,0.2,0,0.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,,,1.0,2.0,3.0,3.0,2.0,1.0,6.0,1.0,,1.0,,1.0,,,2.0,1.0,2.0,,,,,1.0,,,
375,Quina,MID,3,Watford,4.3,a,4,1.0,0.93,0,0,0.0,18,0,0,0,2,0,0,0,0,0,0,0,10,7.4,0.8,7,1.5,0.1,0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,
512,Welbeck,STR,4,Watford,5.8,a,39,2.2,6.72,24,6,4.0,813,2,1,1,15,0,0,0,0,0,0,3,93,128.2,51.5,350,53.0,0.2,0,0.0,9.0,1.0,2.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,1.0,1.0,
513,Gomes,GK,1,Watford,4.3,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.2,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Sarr,MID,3,Watford,5.9,a,107,3.8,18.14,23,6,3.83,2023,5,7,6,35,0,0,0,1,0,0,7,300,392.0,391.9,637,142.2,1.3,1,0.3,7.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,19.0,1.0,,,,3.0,6.0,5.0,7.0,1.0,13.0,2.0,3.0,2.0,7.0,1.0,,,,,1.0,2.0,1.0,1.0,,1.0,,
563,Dele-Bashiru,MID,3,Watford,4.4,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Pussetto,MID,3,Watford,4.6,a,6,0.9,1.3,0,0,0.0,67,0,0,0,3,0,0,0,1,0,0,0,20,29.4,5.0,2,3.6,0.0,0,0.0,,,,,,,1.0,,,0.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
648,Peñaranda,STR,4,Watford,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Ogbonna,DEF,2,West Ham,4.5,a,81,2.6,18.0,15,6,2.5,2786,2,0,7,44,1,0,0,4,0,0,0,453,579.0,37.8,168,78.4,0.9,0,0.1,2.0,2.0,2.0,6.0,2.0,1.0,1.0,,,2.0,2.0,1.0,1.0,-2.0,0.0,2.0,2.0,6.0,,1.0,,6.0,7.0,1.0,6.0,7.0,,,,1.0,1.0,1.0,5.0,6.0,6.0,1.0,2.0,
378,Masuaku,DEF,2,West Ham,4.1,a,26,1.5,6.34,1,2,0.5,930,0,1,2,18,0,0,0,4,1,0,3,166,240.8,128.6,53,42.4,0.4,0,0.0,,0.0,,1.0,,,,,,,,,0.0,0.0,1.0,1.0,2.0,1.0,0.0,,,,0.0,,1.0,,,,,1.0,,,,3.0,12.0,2.0,1.0,
379,Zabaleta,DEF,2,West Ham,4.1,u,10,1.0,2.44,0,0,0.0,588,0,0,0,14,0,0,0,2,0,0,0,90,110.4,50.5,12,17.4,0.4,0,0.0,,,,,,,,,,,,,1.0,,0.0,1.0,2.0,,,0.0,,,,,,,,1.0,2.0,,1.0,,1.0,1.0,,,,
381,Diop,DEF,2,West Ham,4.3,a,76,2.4,17.67,19,6,3.17,2765,3,1,4,54,0,0,0,8,0,0,3,424,610.0,64.3,210,88.7,2.5,3,2.4,2.0,2.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,7.0,0.0,8.0,,,0.0,,,1.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,8.0,2.0,2.0,0.0
382,Balbuena,DEF,2,West Ham,4.3,a,40,2.4,9.3,2,2,1.0,1176,1,0,3,24,0,0,0,2,0,0,3,210,268.0,18.5,149,43.6,0.3,0,0.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,2.0,6.0,1.0,1.0,,8.0,1.0,1.0,7.0,,1.0,7.0,1.0,,,,,1.0,,,,-1.0
385,Arnautovic,STR,4,West Ham,7.0,u,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Chicharito,STR,4,West Ham,6.0,u,9,4.5,1.5,0,0,0.0,106,1,0,0,4,0,0,0,0,0,0,2,27,35.6,2.2,39,7.7,0.3,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0
388,Fabianski,GK,1,West Ham,4.9,a,83,3.3,16.94,18,6,3.0,2117,0,0,5,34,0,1,0,1,0,72,5,414,531.2,0.0,0,53.2,2.2,3,1.9,3.0,3.0,2.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,1.0,6.0,8.0,,,,,,,,,,,,,1.0,8.0,10.0,7.0,2.0,3.0,1.0
389,Antonio,MID,3,West Ham,7.1,a,111,4.6,15.63,51,6,8.5,1767,10,4,3,30,0,0,0,3,0,0,8,284,552.8,377.4,1094,201.7,5.4,17,17.8,0.0,9.0,7.0,26.0,2.0,7.0,12.0,2.0,1.0,1.0,11.0,2.0,2.0,2.0,1.0,,,,1.0,5.0,,3.0,2.0,,3.0,6.0,,,,,,,,,,4.0,1.0,1.0
390,Felipe Anderson,MID,3,West Ham,6.6,a,66,2.6,10.0,1,1,1.0,1493,1,4,7,27,0,0,0,1,0,0,1,299,377.2,414.7,355,114.8,2.4,0,0.0,1.0,,,,,,,1.0,3.0,1.0,1.0,2.0,,,,,2.0,8.0,6.0,1.0,,,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,6.0,3.0,3.0,5.0,,1.0
391,Lanzini,MID,3,West Ham,6.1,a,50,2.1,8.2,2,2,1.0,1370,0,3,2,30,0,0,0,1,0,0,3,234,219.0,464.8,281,96.5,0.7,0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,4.0,2.0,2.0,1.0,2.0,1.0,,,,,,,1.0,4.0,1.0,2.0,2.0,1.0,,3.0,3.0,5.0,8.0,2.0
392,Yarmolenko,MID,3,West Ham,5.2,a,70,3.0,13.46,14,6,2.33,981,5,1,3,17,0,0,0,2,0,0,10,231,284.4,265.7,329,87.9,0.7,0,0.0,8.0,1.0,1.0,1.0,2.0,1.0,6.0,,1.0,,,,,,,,,,,,,1.0,,1.0,0.0,1.0,2.0,1.0,8.0,1.0,1.0,9.0,11.0,3.0,8.0,1.0,1.0,
394,Wilshere,MID,3,West Ham,4.6,a,8,1.0,1.74,1,1,1.0,209,0,0,0,5,0,0,0,0,0,0,0,14,6.4,7.0,4,1.5,0.2,0,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0
395,Rice,MID,3,West Ham,4.7,a,105,2.8,22.34,33,6,5.5,3420,1,5,7,62,0,0,0,6,0,0,8,616,715.8,350.8,259,132.5,1.8,1,0.4,5.0,6.0,10.0,3.0,2.0,7.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,7.0,1.0,2.0,,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0
396,Noble,MID,3,West Ham,4.9,a,105,3.2,21.43,18,5,3.6,2675,4,4,7,44,0,0,0,5,0,0,8,504,542.2,602.2,164,131.1,1.0,0,0.3,2.0,3.0,5.0,7.0,,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,3.0,2.0,16.0,,2.0,,3.0,2.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,9.0,,
397,Carlos Sánchez,MID,3,West Ham,4.3,u,7,1.2,1.63,0,0,0.0,112,0,0,0,2,0,0,0,0,0,0,0,20,8.4,3.7,0,1.1,0.4,0,0.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,
398,Diangana,MID,3,West Ham,4.3,n,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Fornals,MID,3,West Ham,6.0,a,93,2.6,15.5,17,6,2.83,2167,2,6,6,35,0,0,0,3,0,0,4,346,350.4,359.7,381,109.2,0.3,0,0.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,9.0,6.0,,1.0,2.0,1.0,1.0,3.0,10.0,1.0,,6.0,5.0,2.0,5.0,1.0,2.0,,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0
400,Obiang,MID,3,West Ham,4.5,u,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Roberto,GK,1,West Ham,4.4,n,18,2.2,4.09,0,0,0.0,686,0,0,0,17,1,0,0,0,0,36,1,134,239.0,0.0,0,23.9,0.3,0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,2.0,3.0,2.0,5.0,1.0,2.0,,,,,,
457,Haller,STR,4,West Ham,6.8,a,102,3.2,15.0,5,5,1.0,2259,7,3,5,41,0,0,0,1,0,0,11,327,450.4,354.5,1012,180.9,2.1,0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,9.0,1.0,,2.0,7.0,2.0,2.0,6.0,1.0,2.0,,9.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,5.0,2.0,2.0,8.0,13.0,,2.0
514,Ajeti,STR,4,West Ham,5.6,a,9,1.0,1.61,1,1,1.0,132,0,0,0,3,0,0,0,0,0,0,0,16,5.2,22.9,47,7.3,0.0,0,0.0,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,
553,Martin,GK,1,West Ham,3.9,a,20,4.0,5.13,0,0,0.0,435,0,0,2,6,0,0,0,1,0,15,2,86,112.0,0.0,0,11.2,3.3,15,22.1,,,,,,,,,,,,,,,,,2.0,,,,,5.0,1.0,2.0,10.0,,,,,,,,,,,,,
568,Holland,MID,3,West Ham,4.4,a,2,1.0,0.45,0,0,0.0,31,0,0,0,1,0,0,0,0,0,0,0,10,12.6,3.8,9,2.5,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
582,Anang,GK,1,West Ham,4.0,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,Ngakia,DEF,2,West Ham,4.0,u,8,1.6,2.0,0,0,0.0,440,0,0,0,8,0,0,0,0,0,0,0,48,78.0,10.7,9,9.8,0.1,1,1.4,,,,,,,,,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
594,Cardoso,DEF,2,West Ham,4.0,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,Rosa,MID,3,West Ham,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,Randolph,GK,1,West Ham,3.9,a,3,1.5,0.77,0,0,0.0,180,0,0,0,5,0,0,0,0,0,6,0,27,49.6,0.0,0,4.9,0.2,0,2.1,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
616,Soucek,MID,3,West Ham,4.8,a,41,3.2,8.54,26,6,4.33,1039,3,0,1,18,1,0,0,0,0,0,3,155,254.2,73.1,293,62.1,0.4,0,1.3,2.0,2.0,8.0,3.0,2.0,9.0,7.0,0.0,2.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
651,Lewis,MID,3,West Ham,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Doherty,DEF,2,Wolverhampton,6.5,a,167,4.6,25.69,26,6,4.33,2836,4,8,12,31,0,0,0,1,0,0,15,590,576.2,340.5,681,160.0,12.7,43,35.4,0.0,12.0,4.0,6.0,2.0,2.0,6.0,6.0,12.0,6.0,12.0,10.0,6.0,6.0,1.0,1.0,2.0,1.0,,8.0,4.0,1.0,1.0,6.0,10.0,2.0,2.0,2.0,2.0,4.0,1.0,15.0,1.0,4.0,,2.0,1.0,6.0
402,Jonny,DEF,2,Wolverhampton,5.5,a,123,3.5,22.36,23,6,3.83,2885,2,3,11,35,0,0,0,4,0,0,6,537,543.6,379.2,299,122.4,2.5,2,1.7,0.0,13.0,1.0,6.0,2.0,1.0,12.0,8.0,6.0,,,6.0,6.0,6.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,6.0,2.0,2.0,1.0,2.0,8.0,2.0,1.0,6.0,2.0,0.0,,2.0,2.0,5.0
407,Saïss,DEF,2,Wolverhampton,4.7,a,103,3.1,21.91,11,5,2.2,2703,2,2,10,34,0,0,0,10,1,0,8,525,621.2,160.7,298,108.1,5.5,22,17.8,1.0,,2.0,6.0,2.0,0.0,6.0,6.0,7.0,8.0,1.0,11.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,0.0,1.0,6.0,,1.0,1.0,1.0,2.0,,1.0,6.0,-1.0,2.0,6.0,,,1.0
408,Kilman,DEF,2,Wolverhampton,3.9,a,5,1.7,1.28,0,0,0.0,184,0,0,0,2,0,0,0,0,0,0,0,24,35.2,1.2,0,3.7,3.3,3,1.6,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,2.0,,,,,,,,,,,,,
409,Jiménez,STR,4,Wolverhampton,8.0,a,194,5.1,24.25,28,6,4.67,3241,17,7,15,36,0,0,0,3,0,0,33,685,911.6,668.2,1680,325.4,29.5,23,25.1,2.0,5.0,9.0,8.0,2.0,2.0,2.0,9.0,8.0,2.0,7.0,5.0,2.0,2.0,8.0,13.0,2.0,2.0,1.0,11.0,7.0,5.0,5.0,2.0,5.0,7.0,9.0,9.0,2.0,7.0,10.0,2.0,2.0,2.0,5.0,9.0,2.0,2.0
411,Patrício,GK,1,Wolverhampton,5.3,a,153,4.0,28.87,19,6,3.17,3420,0,0,13,40,0,2,0,0,0,90,8,680,741.0,0.0,0,74.3,9.9,4,4.7,1.0,7.0,2.0,6.0,2.0,1.0,6.0,6.0,6.0,6.0,2.0,7.0,10.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,4.0,2.0,1.0,7.0,3.0,2.0,3.0,3.0,2.0,3.0,6.0,9.0,3.0,0.0,2.0,3.0,9.0,6.0
412,Ruddy,GK,1,Wolverhampton,4.2,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.4,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Norris,GK,1,Wolverhampton,3.9,n,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.7,2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Gibbs-White,MID,3,Wolverhampton,4.7,a,11,1.6,2.34,1,1,1.0,125,0,1,0,2,0,0,0,0,0,0,0,39,6.6,44.1,12,6.3,0.1,0,0.0,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,1.0,,2.0,,
417,Traoré,MID,3,Wolverhampton,5.6,a,130,3.5,23.21,11,6,1.83,2599,4,9,7,33,0,0,0,1,0,0,14,522,727.2,786.4,583,209.7,13.2,2,1.4,1.0,2.0,2.0,1.0,3.0,2.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,3.0,5.0,10.0,2.0,2.0,1.0,13.0,2.0,10.0,2.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,16.0,3.0,8.0,1.0,2.0,1.0,1.0,
418,Costa,MID,3,Wolverhampton,4.8,n,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,Cavaleiro,MID,3,Wolverhampton,4.9,u,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Dendoncker,MID,3,Wolverhampton,4.4,a,100,2.6,22.73,16,6,2.67,2790,4,0,11,34,1,0,0,5,0,0,9,426,529.2,160.6,282,96.8,8.5,2,2.0,1.0,3.0,1.0,9.0,1.0,1.0,10.0,1.0,3.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,10.0,2.0,1.0,2.0,2.0,1.0,2.0,11.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,3.0
473,Vallejo,DEF,2,Wolverhampton,4.6,u,1,0.5,0.22,0,0,0.0,162,0,0,0,6,0,0,0,1,0,0,0,22,35.6,7.0,0,4.3,0.2,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,
487,Cutrone,STR,4,Wolverhampton,5.4,n,23,1.9,4.26,0,0,0.0,292,2,0,1,6,0,0,0,0,0,0,0,69,85.2,35.6,155,27.5,0.4,0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,5.0,,,1.0,,,2.0,2.0,1.0,1.0,5.0,2.0,,1.0,1.0
528,Neto,MID,3,Wolverhampton,4.9,a,57,2.0,11.63,7,5,1.4,920,3,3,1,12,0,0,0,3,0,0,0,194,227.8,232.0,260,71.8,0.2,0,0.0,0.0,1.0,1.0,4.0,,1.0,1.0,1.0,6.0,,1.0,1.0,3.0,1.0,2.0,7.0,2.0,6.0,2.0,1.0,1.0,,1.0,4.0,,,1.0,1.0,1.0,,,4.0,1.0,,0.0,1.0,1.0,
559,Ashley-Seal,STR,4,Wolverhampton,4.5,n,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Perry,MID,3,Wolverhampton,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Otasowie,MID,3,Wolverhampton,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,Cundle,MID,3,Wolverhampton,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
