ID,Player Name,Position,HidPos,Team,Value,Status,Picked %,Picked Top 100 %,Picked Top 1000 %,Tot Pts,PPG,PPM,T6,G6,PPG6,Min,Goals,Assists,CS,GC,OG,PS,PM,Y,R,Saves,Bonus,BPS,Inf,Creat,Threat,ICT,Wk 38,Wk 37,Wk 36,Wk 35,Wk 34,Wk 33,Wk 32,Wk 31,Wk 30,Wk 29,Wk 28,Wk 27,Wk 26,Wk 25,Wk 24,Wk 23,Wk 22,Wk 21,Wk 20,Wk 19,Wk 18,Wk 17,Wk 16,Wk 15,Wk 14,Wk 13,Wk 12,Wk 11,Wk 10,Wk 9,Wk 8,Wk 7,Wk 6,Wk 5,Wk 4,Wk 3,Wk 2,Wk 1
37,Grealish,MID,3,Aston Villa,7.5,a,14.6,0,0.1,135,5.2,18.0,6,4,1.5,2183,6,12,12,28,0,0,0,6,0,0,13,531,700.2,1013.0,905,261.7,2.0,2.0,1.0,1.0,,,,,,,,,,,2.0,2.0,6.0,6.0,8.0,8.0,,7.0,2.0,2.0,10.0,3.0,2.0,,10.0,1.0,6.0,15.0,1.0,3.0,24.0,8.0,3.0,
543,Bale,MID,3,Tottenham,9.2,a,4.2,9,5.7,113,5.7,12.28,44,5,8.8,912,11,3,5,12,0,0,0,1,0,0,16,366,550.8,306.5,507,136.4,13.0,1.0,7.0,2.0,21.0,,9.0,1.0,1.0,,1.0,14.0,21.0,4.0,1.0,,,2.0,1.0,,,,,,1.0,,,,,,3.0,9.0,,1.0,,,,
463,Bonatini,STR,4,Wolverhampton,4.8,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Samatta,STR,4,Aston Villa,5.9,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Ceballos,MID,3,Arsenal,4.7,a,0.7,0,0.1,62,2.5,13.19,6,3,2.0,1609,0,4,6,17,0,0,0,4,0,0,7,331,359.8,422.3,141,92.4,,,,1.0,3.0,2.0,8.0,7.0,1.0,,,1.0,,1.0,5.0,,,,,,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,3.0,1.0,,2.0,2.0,3.0,0.0,8.0,1.0
88,Mee,DEF,2,Burnley,4.7,a,2.9,0,0.6,102,3.4,21.7,13,5,2.6,2693,2,0,10,41,0,0,0,3,0,0,7,500,691.0,71.6,312,107.9,,1.0,0.0,6.0,0.0,6.0,1.0,1.0,1.0,,2.0,2.0,2.0,5.0,6.0,1.0,1.0,1.0,7.0,9.0,2.0,,15.0,2.0,2.0,6.0,7.0,2.0,0.0,6.0,8.0,,,,,,,
551,Goodridge,MID,3,Burnley,4.5,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Stevens,DEF,2,Sheffield Utd,5.0,a,0.8,0,0.0,56,1.9,11.2,24,6,4.0,2700,0,1,4,54,0,0,0,6,0,0,2,361,412.6,274.4,190,87.7,11.0,1.0,6.0,1.0,0.0,5.0,1.0,1.0,1.0,,0.0,1.0,7.0,2.0,1.0,,,,,1.0,,1.0,1.0,2.0,2.0,1.0,0.0,,,,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0
443,Balbuena,DEF,2,West Ham,4.1,a,0.6,0,0.0,39,2.8,9.51,-1,1,-1.0,1197,1,0,4,19,0,0,0,1,1,0,0,193,260.8,9.0,79,35.0,,,,,,-1.0,,0.0,,,,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,2.0,6.0,6.0,1.0,1.0,7.0,6.0,6.0,,
552,Palmer,MID,3,Man City,4.4,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Bennett,DEF,2,Wolverhampton,4.4,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Shabani,MID,3,Wolverhampton,4.4,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Bernardo,DEF,2,B & H Albion,3.9,u,4.0,0,0.0,5,1.7,1.28,0,0,0.0,205,0,0,0,3,0,0,0,0,0,0,0,30,27.2,32.4,69,12.8,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,1.0,,,,,,
603,Bryan,DEF,2,Sheffield Utd,3.9,a,0.5,0,0.1,29,2.2,7.44,8,2,4.0,1003,1,0,2,17,1,0,0,1,0,0,0,149,220.4,57.5,49,32.7,,,,2.0,,6.0,2.0,,,,-1.0,1.0,5.0,2.0,,1.0,,,7.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,
471,Vinagre,DEF,2,Wolverhampton,4.1,u,0.7,0,0.0,1,0.5,0.24,0,0,0.0,172,0,0,0,7,0,0,0,0,0,0,0,24,31.2,25.3,0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
559,Nkounkou,DEF,2,Everton,4.0,a,0.2,0,0.0,2,1.0,0.5,1,1,1.0,80,0,0,0,1,0,0,0,1,0,0,0,9,13.8,5.3,1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
334,Schär,DEF,2,Newcastle United,4.8,a,0.1,0,0.0,30,1.7,6.25,5,2,2.5,1255,1,0,2,21,0,0,0,4,1,0,1,160,252.0,9.0,116,37.7,7.0,,,,-2.0,,,,,,,,,,,1.0,1.0,7.0,0.0,0.0,1.0,1.0,6.0,0.0,,,,,1.0,1.0,1.0,2.0,2.0,0.0,1.0,,,
198,Klich,MID,3,Leeds United,5.2,a,2.3,0,0.0,99,2.8,19.04,13,4,3.25,2386,4,5,8,44,0,0,0,6,0,0,3,407,464.6,661.4,333,145.7,,,8.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,,2.0,4.0,3.0,1.0,4.0,8.0,2.0,3.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,9.0,9.0
613,Mumbongo,STR,4,Burnley,4.5,a,0.0,0,0.0,3,0.8,0.67,0,0,0.0,37,0,0,0,1,0,0,0,1,0,0,0,5,0.0,1.8,0,0.1,,,,,,,,1.0,,,,,,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,
395,Davies,DEF,2,Tottenham,4.5,a,0.6,0,0.0,52,2.6,11.56,0,0,0.0,1340,0,2,4,16,0,0,0,1,0,0,1,253,232.8,136.8,65,43.4,,,,,,,,,,1.0,,,6.0,,0.0,6.0,2.0,2.0,1.0,2.0,,6.0,,6.0,,1.0,1.0,1.0,1.0,,,1.0,6.0,,4.0,2.0,1.0,2.0
292,Smalling,DEF,2,Man United,4.9,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Tavares,MID,3,Leicester City,4.4,a,0.0,0,0.0,3,1.5,0.68,0,0,0.0,84,0,0,0,1,0,0,0,0,0,0,0,10,9.6,1.2,9,2.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
564,Carlos Vinicius,STR,4,Tottenham,6.9,a,0.1,0,0.0,13,1.4,1.88,0,0,0.0,305,1,0,1,2,0,0,0,2,0,0,0,38,52.6,26.9,142,22.0,,,,,,,,,1.0,5.0,,0.0,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,
25,Guendouzi,MID,3,Arsenal,4.7,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Boufal,MID,3,Southampton,5.4,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Foyth,DEF,2,Tottenham,4.3,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Lascelles,DEF,2,Newcastle United,4.2,a,0.8,0,0.0,44,2.3,10.48,0,0,0.0,1625,2,0,2,32,0,0,0,4,0,0,3,229,345.2,38.1,161,54.7,,,,,,,,,1.0,1.0,8.0,6.0,10.0,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,2.0,0.0,,2.0,0.0,6.0
304,Pereira,MID,3,Man United,4.8,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Garner,MID,3,Man United,4.4,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Harry Wilson,MID,3,Liverpool,5.1,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Chamberlain,MID,3,Liverpool,6.3,a,0.1,0,0.0,21,1.6,3.33,8,3,2.67,243,1,1,0,6,0,0,0,0,0,0,0,58,70.8,32.9,68,17.1,1.0,6.0,,1.0,,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,4.0,,,,,,,,,,,,,
249,Firmino,STR,4,Liverpool,9.1,a,5.7,0,0.2,141,3.9,15.49,34,6,5.67,2837,9,8,10,39,0,0,0,2,0,0,15,615,700.6,604.4,1384,268.9,5.0,8.0,2.0,17.0,,2.0,1.0,2.0,2.0,,,,7.0,2.0,5.0,2.0,2.0,4.0,7.0,3.0,,2.0,2.0,2.0,16.0,9.0,2.0,2.0,2.0,6.0,1.0,2.0,9.0,2.0,5.0,2.0,5.0,1.0
91,Wood,STR,4,Burnley,6.6,a,5.6,4,6.2,138,4.2,20.91,38,6,6.33,2741,12,3,9,43,0,0,0,0,0,0,16,395,595.2,321.6,1085,199.4,2.0,2.0,2.0,6.0,6.0,20.0,2.0,5.0,10.0,,8.0,9.0,3.0,,,,,2.0,8.0,4.0,2.0,,2.0,2.0,9.0,2.0,2.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,
427,Noble,MID,3,West Ham,4.5,a,0.3,0,0.0,27,1.3,6.0,3,2,1.5,701,0,0,0,15,0,0,0,1,0,0,0,132,80.4,88.6,7,17.6,1.0,,,,,2.0,2.0,2.0,2.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,2.0,,0.0,,1.0,1.0,,,,,1.0,1.0,,2.0
209,Poveda-Ocampo,MID,3,Leeds United,4.2,a,0.3,0,0.0,14,1.0,3.33,3,3,1.0,344,0,0,0,5,0,0,0,0,0,0,0,43,55.0,71.5,91,21.8,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,
576,Dawson,DEF,2,West Ham,4.5,a,0.9,1,3.1,75,3.4,16.67,12,5,2.4,1925,3,0,7,25,2,0,0,3,1,0,3,336,433.6,30.2,219,68.4,6.0,1.0,2.0,2.0,1.0,,-3.0,1.0,0.0,-1.0,0.0,13.0,1.0,2.0,6.0,6.0,2.0,7.0,9.0,8.0,,6.0,6.0,,,,,,,,,,,,,,,
41,Mings,DEF,2,Aston Villa,5.4,a,7.8,0,0.0,128,3.6,23.7,12,6,2.0,3194,2,2,14,42,1,0,0,4,1,0,8,633,772.0,97.3,293,116.7,2.0,2.0,,7.0,2.0,-1.0,1.0,1.0,5.0,1.0,1.0,7.0,9.0,1.0,6.0,6.0,1.0,7.0,1.0,7.0,,1.0,,-2.0,5.0,6.0,8.0,,1.0,1.0,6.0,6.0,0.0,7.0,1.0,12.0,10.0,
196,Douglas,DEF,2,Leeds United,3.8,u,2.8,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Sims,MID,3,Southampton,4.3,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Carter-Vickers,DEF,2,Tottenham,3.9,u,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Zohore,STR,4,West Bromwich Albion,4.8,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Torreira,MID,3,Arsenal,4.7,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Benkovic,DEF,2,Leicester City,4.3,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,van Dijk,DEF,2,Liverpool,6.2,a,6.2,0,0.0,15,3.0,2.42,0,0,0.0,370,1,0,1,11,0,0,0,1,0,0,1,73,82.4,4.8,66,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.0,2.0,7.0,7.0
282,Jesus,STR,4,Man City,9.1,a,2.5,0,0.0,115,4.0,12.64,15,5,3.0,2056,9,5,11,17,0,0,0,2,0,0,16,453,462.4,440.2,881,178.4,6.0,1.0,5.0,1.0,2.0,,1.0,2.0,8.0,,7.0,2.0,14.0,1.0,7.0,4.0,9.0,9.0,1.0,6.0,1.0,,,,,2.0,2.0,2.0,5.0,2.0,9.0,,,,,,6.0,
511,Lowe,DEF,2,Sheffield Utd,4.2,a,0.0,0,0.0,9,1.1,2.14,0,0,0.0,549,0,0,0,10,0,0,0,1,0,0,0,49,99.2,39.8,45,18.4,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.0,2.0,2.0,0.0,2.0,,1.0,,,,
405,Ndombele,MID,3,Tottenham,5.9,a,0.6,0,0.0,99,3.0,16.78,3,3,1.0,2086,3,3,12,24,0,0,0,3,0,0,7,407,408.0,270.8,281,96.2,,1.0,1.0,1.0,,,6.0,2.0,7.0,3.0,2.0,,6.0,2.0,2.0,3.0,2.0,2.0,2.0,9.0,2.0,3.0,,11.0,1.0,,3.0,,3.0,6.0,3.0,1.0,3.0,3.0,7.0,1.0,0.0,1.0
579,Slimani,STR,4,Leicester City,4.9,u,0.1,0,0.0,1,1.0,0.2,0,0,0.0,19,0,0,0,1,0,0,0,0,0,0,0,3,0.2,11.7,6,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
549,Llorente,DEF,2,Leeds United,4.4,a,0.6,1,0.7,50,3.3,11.36,18,5,3.6,1203,1,0,4,12,0,0,0,1,0,0,3,255,293.0,51.0,115,46.0,,1.0,6.0,2.0,2.0,7.0,10.0,2.0,2.0,2.0,6.0,1.0,2.0,6.0,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,
129,Tomkins,DEF,2,Crystal Palace,4.4,a,0.0,0,0.0,18,2.2,4.09,3,3,1.0,551,0,0,2,12,0,0,0,1,0,0,2,97,92.0,11.4,29,13.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,5.0,8.0,2.0,,0.0,,,,,,,,,,,,,
24,Saka,MID,3,Arsenal,5.1,a,7.2,0,3.9,114,3.6,22.35,13,5,2.6,2554,5,5,8,31,1,0,0,1,0,0,8,414,493.0,649.8,978,212.2,1.0,2.0,,8.0,,2.0,2.0,3.0,,2.0,1.0,1.0,,2.0,5.0,2.0,2.0,,13.0,9.0,3.0,8.0,6.0,13.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,8.0,,2.0,
337,Aarons,MID,3,Newcastle United,4.8,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Özil,MID,3,Arsenal,6.7,u,0.5,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Rose,DEF,2,Tottenham,4.7,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Giroud,STR,4,Chelsea,6.7,a,1.1,0,0.0,47,2.8,7.01,2,2,1.0,740,4,0,4,5,0,0,0,1,0,0,6,139,161.4,112.0,403,67.2,,1.0,,1.0,,,1.0,,,,,,2.0,,9.0,2.0,,,2.0,2.0,,,8.0,,,6.0,2.0,6.0,1.0,1.0,1.0,1.0,,,,1.0,,
472,Sarkic,GK,1,Wolverhampton,4.4,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Lansbury,MID,3,Aston Villa,4.3,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Lamptey,DEF,2,B & H Albion,4.6,a,2.2,0,0.0,35,3.2,7.61,0,0,0.0,887,1,3,2,15,0,0,0,2,1,0,2,156,147.8,162.9,156,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,-1.0,6.0,9.0,1.0,2.0,0.0,4.0,4.0,3.0
157,Pickford,GK,1,Everton,4.8,a,5.3,10,9.3,114,3.7,23.75,34,7,4.86,2742,0,0,10,39,0,0,0,1,0,89,8,570,646.6,10.1,0,65.7,2.0,7.0,2.0,12.0,2.0,9.0,1.0,,,,0.0,3.0,13.0,11.0,2.0,,,1.0,3.0,,2.0,3.0,,5.0,2.0,,9.0,2.0,3.0,2.0,1.0,,2.0,3.0,1.0,2.0,1.0,8.0
592,Richardson,STR,4,Burnley,4.5,a,0.1,0,0.0,2,1.0,0.44,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0,0.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
593,Ziger,GK,1,Chelsea,4.0,a,0.6,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Guaita,GK,1,Crystal Palace,4.8,a,3.6,6,8.0,124,3.4,25.83,14,6,2.33,3330,0,0,8,64,0,1,0,2,0,107,15,639,792.2,0.0,0,79.5,2.0,1.0,,8.0,1.0,2.0,,1.0,4.0,,8.0,0.0,16.0,3.0,1.0,2.0,3.0,8.0,2.0,0.0,10.0,7.0,9.0,3.0,-1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,10.0
595,Trafford,GK,1,Man City,4.0,a,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,McGoldrick,STR,4,Sheffield Utd,5.2,a,1.3,0,0.0,100,2.9,19.23,25,6,4.17,2391,8,1,9,37,0,0,0,7,0,0,12,344,423.6,306.0,794,152.5,9.0,2.0,2.0,2.0,2.0,8.0,2.0,2.0,1.0,,,1.0,6.0,0.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,4.0,13.0,1.0,,,2.0,6.0,1.0,1.0,2.0,8.0,2.0,1.0,1.0
596,Simms,STR,4,Everton,4.5,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,Jenkins,MID,3,Leeds United,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Bardsley,DEF,2,Burnley,4.4,a,0.2,0,0.0,2,0.5,0.45,0,0,0.0,273,0,0,0,8,0,0,0,2,0,0,0,28,39.4,12.9,6,5.9,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.0,
600,Peltier,DEF,2,West Bromwich Albion,3.9,a,0.1,0,0.0,2,0.5,0.51,0,0,0.0,228,0,0,0,8,0,0,0,1,0,0,0,25,45.6,20.3,0,6.7,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,
436,Yarmolenko,MID,3,West Ham,5.5,a,0.1,0,0.0,17,1.1,3.09,1,1,1.0,362,0,1,1,7,0,0,0,3,0,0,0,47,50.6,80.3,106,23.5,,,,1.0,,,,,,,,,,,,0.0,,1.0,1.0,5.0,,1.0,2.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,1.0,0.0
273,Stones,DEF,2,Man City,5.1,a,9.7,2,1.9,128,5.8,25.1,7,2,3.5,1933,4,0,14,12,0,0,0,0,1,0,11,531,494.0,78.6,186,75.7,6.0,1.0,,,,,-2.0,1.0,,,14.0,1.0,10.0,6.0,6.0,2.0,6.0,,6.0,27.0,6.0,2.0,,6.0,8.0,,8.0,6.0,6.0,,,,,,,,2.0,
512,Doucouré,MID,3,Everton,5.1,a,0.6,0,0.0,80,2.8,15.69,9,4,2.25,2443,2,3,9,36,0,0,0,6,0,0,2,421,427.0,307.9,267,100.3,1.0,3.0,2.0,3.0,,,,,,,,,6.0,3.0,3.0,10.0,2.0,2.0,,,1.0,2.0,,6.0,2.0,3.0,2.0,2.0,2.0,9.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0
450,Fornals,MID,3,West Ham,5.8,a,0.5,0,0.1,125,3.8,21.55,29,6,4.83,2571,5,7,9,33,0,0,0,3,0,0,10,430,492.6,441.3,631,156.6,19.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,,,3.0,2.0,4.0,,,1.0,2.0,2.0,9.0,,3.0,3.0,,2.0,1.0,2.0,2.0,1.0,6.0,3.0,10.0,2.0,2.0,12.0,9.0,2.0,2.0
435,Cresswell,DEF,2,West Ham,5.7,a,18.2,5,2.2,153,4.2,26.84,17,5,3.4,3170,0,11,11,41,0,0,0,3,0,0,21,730,669.0,888.3,96,165.7,6.0,5.0,3.0,1.0,2.0,,,0.0,1.0,0.0,2.0,12.0,1.0,2.0,12.0,9.0,1.0,4.0,5.0,10.0,,11.0,6.0,4.0,1.0,2.0,5.0,1.0,2.0,7.0,6.0,1.0,2.0,5.0,15.0,7.0,1.0,1.0
601,Clarkson,MID,3,Liverpool,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Darlow,GK,1,Newcastle United,4.9,a,1.1,0,0.0,80,3.2,16.33,0,0,0.0,2250,0,0,4,43,0,1,0,3,0,88,6,450,682.4,0.0,0,68.3,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,6.0,1.0,4.0,2.0,1.0,8.0,2.0,3.0,1.0,2.0,,8.0,1.0,2.0,3.0,3.0,8.0,2.0,8.0,2.0,7.0
535,Benson,MID,3,Burnley,4.4,a,0.0,0,0.0,10,1.7,2.27,0,0,0.0,260,0,0,1,7,0,0,0,0,0,0,0,27,16.0,7.9,13,3.7,,,,,,,,,,,,,,,,,1.0,,,,,,3.0,2.0,1.0,,,1.0,2.0,,,,,,,,,
544,Gallagher,MID,3,West Bromwich Albion,5.5,a,0.1,0,0.0,71,2.4,12.91,9,6,1.5,2530,2,2,5,48,0,0,0,11,0,0,3,322,437.2,320.1,276,103.2,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,,,2.0,3.0,8.0,3.0,4.0,1.0,1.0,2.0,,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,7.0,10.0,1.0,2.0,1.0,2.0,3.0,,,,
311,James,MID,3,Man United,6.2,a,0.2,0,0.0,43,2.9,6.94,8,2,4.0,907,3,1,4,7,0,0,0,3,0,0,1,145,186.0,145.7,285,61.5,5.0,,,,,3.0,,,1.0,,2.0,3.0,4.0,8.0,,,6.0,,,,,1.0,,1.0,6.0,,,,,,,,1.0,1.0,,,1.0,
87,Barnes,STR,4,Burnley,6.0,a,0.2,0,0.0,52,2.4,8.67,4,4,1.0,1324,3,0,6,19,0,0,0,4,0,0,7,107,153.8,243.6,548,93.8,1.0,,1.0,1.0,1.0,,,,,,,,,,11.0,2.0,,,,8.0,2.0,,2.0,1.0,8.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,,,
629,Lonwijk,DEF,2,Wolverhampton,3.9,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Grant,GK,1,Man United,4.0,a,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Lonergan,GK,1,West Bromwich Albion,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
