"Id","Code","Player Name","Position","HidPos","Team","Value","Status","Picked %","PickedTop 100 %","PickedTop 1000 %","Tot Pts","PPG","PPM","T6","G6","PPG6","Min","Goals","Assists","CS","GC","OG","PS","PM","Y","R","Saves","Bonus","BPS","Inf","Creat","Threat","ICT","Wk 38","Wk 37","Wk 36","Wk 35","Wk 34","Wk 33","Wk 32","Wk 31","Wk 30","Wk 29","Wk 28","Wk 27","Wk 26","Wk 25","Wk 24","Wk 23","Wk 22","Wk 21","Wk 20","Wk 19","Wk 18","Wk 17","Wk 16","Wk 15","Wk 14","Wk 13","Wk 12","Wk 11","Wk 10","Wk 9","Wk 8","Wk 7","Wk 6","Wk 5","Wk 4","Wk 3","Wk 2","Wk 1"
"474","40386","Basham","DEF","2","Sheffield Utd","3.9","i","0.3","1","0.8","8","1","2.05","0","0","0.00","316","0","0","0","6","0","0","0","1","0","0","0","35","69.2","27.4","14","11.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","2"
"245","480455","Branthwaite","DEF","2","Everton","4.5","a","10.8","0","0.8","124","3.5","27.56","37","7","5.29","3116","3","1","12","44","0","0","0","8","0","0","10","621","789.4","67.2","185","104.3","1","6","5","6","20","-1","6","2","1","","1","1","9","2","1","8","5","6","1","0","1","","5","6","9","1","1","1","8","1","6","1","1","2","0","1","",""
"220","174874","Andersen","DEF","2","Crystal Palace","4.7","a","14.1","1","0.8","121","3.2","25.74","33","7","4.71","3416","2","3","10","58","0","0","0","7","0","0","12","679","870.8","301.0","253","142.8","5","2","6","1","11","8","0","1","2","","2","1","6","2","1","3","1","0","2","1","2","0","0","1","2","1","1","5","3","0","6","15","6","1","1","11","2","9"
"569","149065","José Sá","GK","1","Wolverhampton","5","a","2","0","0.8","107","3.1","21.40","23","6","3.83","3037","0","1","4","58","0","0","0","1","0","134","8","622","1003.4","11.0","0","101.6","4","","2","3","6","8","1","4","2","","3","0","7","3","2","1","1","8","6","3","3","","2","","0","2","2","1","1","3","3","4","3","2","3","11","1","2"
"526","178186","Bowen","MID","3","West Ham","7.6","a","12.1","0","0.8","182","5.4","23.95","17","3","5.67","3020","16","6","5","63","0","0","0","2","0","0","14","519","890.4","463.8","1130","247.8","","2","2","13","","","1","5","10","2","2","5","20","2","2","2","1","2","3","6","8","8","2","7","2","","8","7","2","8","2","9","7","2","7","12","2","9"
"757","492777","Bradley","DEF","2","Liverpool","4.1","a","2.1","2","0.7","50","4.5","12.20","2","2","1.00","752","1","3","3","7","1","0","0","2","0","0","7","211","230.4","215.8","160","60.6","1","","","","","1","1","0","4","","2","8","","4","","","21","8","","","","","","","","","","","","","","","","","","","",""
"41","165659","Diego Carlos","DEF","2","Aston Villa","4.4","a","0.5","1","0.7","55","2","12.50","11","6","1.83","1809","0","0","6","36","0","0","0","4","0","0","1","338","370.0","59.8","100","53.1","0","1","2","1","1","6","0","0","6","","0","","","","1","6","","5","1","0","","2","6","6","1","2","","1","1","","2","","","","1","2","1","0"
"17","225321","Ramsdale","GK","1","Arsenal","4.5","a","5.4","1","0.7","20","3.3","4.44","0","0","0.00","540","0","0","2","5","0","0","0","0","0","9","0","90","73.2","0.0","0","7.3","","","","","","","","","","","3","","","","","","","","","","","","","","","6","","","","","","","","","2","1","6","2"
"266","222627","J.Virginia","GK","1","Everton","3.9","a","0.4","0","0.7","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"564","138001","King","GK","1","Wolverhampton","3.9","a","0.6","1","0.7","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228","209036","Guéhi","DEF","2","Crystal Palace","4.2","a","1.3","1","0.6","66","2.6","15.71","8","3","2.67","2020","0","1","6","32","0","0","0","2","0","0","6","397","417.8","105.6","35","56.0","6","1","1","","","","","","","","","","","","","0","1","1","5","1","2","1","1","1","2","1","1","5","1","0","9","7","8","","1","2","2","6"
"517","232859","Spence","DEF","2","Tottenham","4","u","0.2","0","0.6","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198","179268","Cucurella","DEF","2","Chelsea","4.9","a","3.7","0","0.6","44","2.1","8.98","28","8","3.50","1783","0","3","4","33","1","0","0","10","0","0","3","318","384.4","283.9","122","79.3","1","6","5","7","-1","10","1","4","0","","1","","","","","","","","","","","","2","1","","-1","-1","1","2","0","1","5","","","","","",""
"27","201410","Trusty","DEF","2","Sheffield Utd","3.9","a","1.8","1","0.6","28","0.9","7.18","5","7","0.71","2568","0","0","1","81","0","0","0","4","0","0","0","349","518.4","107.3","106","73.5","1","2","1","0","0","1","1","1","0","","1","-1","2","0","","0","0","1","1","1","1","1","5","2","0","1","2","2","0","0","1","1","","0","","","",""
"369","58621","Walker","DEF","2","Man City","5.5","a","15.1","1","0.6","123","3.8","22.36","39","6","6.50","2766","0","5","10","29","0","0","0","2","0","0","13","633","464.4","534.1","126","112.5","2","13","2","8","14","","","","","","2","2","","12","1","2","","6","6","2","","1","2","2","1","2","0","2","8","2","2","0","11","2","2","2","6","6"
"687","457569","Petrović","GK","1","Chelsea","4.7","a","8.4","1","0.6","71","3.1","15.11","31","8","3.88","1986","0","0","5","38","0","0","0","2","0","75","5","414","567.8","0.0","0","56.8","3","3","6","11","2","6","2","1","2","","0","2","","2","3","1","3","10","2","3","2","6","1","","","","","","","","","","","","","","",""
"275","80201","Leno","GK","1","Fulham","4.8","a","14.6","1","0.6","133","3.5","27.71","23","6","3.83","3420","0","0","10","61","1","0","0","3","0","134","15","782","1070.0","0.1","0","106.7","2","1","6","3","2","9","3","1","1","7","1","8","3","1","3","1","8","2","1","0","1","3","9","6","1","2","2","3","3","2","2","1","10","6","0","5","2","12"
"520","184254","Vicario","GK","1","Tottenham","5.3","a","9.4","0","0.6","112","2.9","21.13","14","7","2.00","3420","0","0","7","61","0","0","0","2","0","110","9","730","974.4","0.0","0","97.4","6","4","2","2","","0","4","3","2","2","6","2","","3","2","1","2","1","3","1","6","6","2","2","1","2","1","1","3","6","7","3","2","3","2","7","11","1"
"303","244731","Luis Díaz","MID","3","Liverpool","7.6","a","10","0","0.6","142","3.8","18.68","17","7","2.43","2625","8","7","7","33","0","0","0","3","0","0","9","413","612.8","843.8","1190","264.5","3","2","2","5","3","2","7","6","10","","2","3","","12","9","5","12","3","1","4","2","3","1","3","2","1","1","6","","6","2","2","2","1","3","1","7","8"
"516","85971","Son","MID","3","Tottenham","10","a","34.4","1","0.6","213","6.1","21.30","28","7","4.00","2934","17","10","8","51","1","0","0","1","0","0","25","707","993.2","918.9","1131","304.4","7","4","7","9","","1","5","2","10","2","17","7","","2","4","","","","9","5","7","2","17","2","10","2","2","2","10","14","3","7","14","2","20","3","3","2"
"360","432714","McAtee","MID","3","Sheffield Utd","4.4","a","0.4","0","0.6","77","2.5","17.50","8","4","2.00","1815","3","4","2","65","0","0","0","2","0","0","0","259","333.8","394.4","333","106.0","","","1","","6","1","1","2","1","","1","1","2","2","7","2","7","2","","5","1","1","8","2","1","2","2","4","2","5","1","1","2","3","","","","1"
"340","91046","Woodrow","STR","4","Luton Town","4.3","a","0.6","1","0.6","33","1.4","7.67","5","5","1.00","406","1","1","0","11","0","0","0","2","0","0","3","118","127.0","127.1","103","35.8","1","1","1","1","","1","4","1","1","1","9","","","1","1","1","1","","1","","","","","","","","","","","1","1","1","1","1","1","","","1"
"293","447203","Darwin","STR","4","Liverpool","7.5","a","11.7","0","0.6","132","3.7","17.60","8","7","1.14","2033","11","11","6","25","0","0","1","9","0","0","9","397","660.8","439.1","1223","232.4","1","1","1","1","2","2","5","6","2","","5","5","","5","6","0","2","11","5","8","1","1","2","3","2","1","5","2","10","4","5","","6","1","8","11","1","1"
"297","243298","Gakpo","STR","4","Liverpool","7.1","a","3.1","0","0.6","106","3","14.93","28","6","4.67","1633","8","5","5","20","0","0","0","1","0","0","12","409","521.4","348.2","708","157.1","2","6","12","2","5","1","1","8","0","","1","2","","17","1","1","1","4","5","5","2","1","1","2","1","1","2","1","1","","","7","1","6","1","1","2","2"
"305","60914","Matip","DEF","2","Liverpool","4.8","i","0.3","0","0.5","21","2.1","4.38","0","0","0.00","779","0","0","2","9","1","0","0","2","0","0","0","145","192.8","33.3","35","26.1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","5","","","1","2","-1","2","2","6","2","",""
"476","226182","Bogle","DEF","2","Sheffield Utd","4.5","a","0.1","1","0.5","63","1.9","14.00","13","7","1.86","2787","3","3","3","79","1","0","0","9","0","0","0","354","514.4","183.5","339","103.7","1","2","1","0","7","2","7","1","0","","9","-4","2","0","2","-1","1","1","0","","1","1","5","0","0","0","4","2","0","1","4","1","0","6","","7","",""
"430","77794","Trippier","DEF","2","Newcastle United","6.6","a","21.2","0","0.5","111","4","16.82","3","3","1.00","2235","1","10","6","43","0","0","0","5","0","0","20","589","719.0","1028.5","102","185.2","1","2","","","","","","","","","","1","0","1","4","9","7","1","","1","2","","-1","1","12","1","1","9","0","10","6","12","18","8","1","0","2","2"
"48","199798","Konsa","DEF","2","Aston Villa","4.5","a","2.2","0","0.5","91","2.6","20.22","12","6","2.00","3069","1","1","7","54","0","0","0","5","0","0","7","562","554.2","170.6","223","94.9","0","1","2","1","2","6","1","0","15","2","1","1","","","","1","1","6","0","0","2","1","6","8","1","2","1","1","2","6","2","1","7","2","1","2","6","0"
"313","97032","Virgil","DEF","2","Liverpool","6.6","a","17.7","0","0.5","117","3.2","17.73","13","7","1.86","3177","2","2","9","40","0","0","0","3","1","0","8","662","911.0","176.3","449","153.8","6","1","1","1","2","2","1","2","1","","2","6","","10","2","1","2","6","1","7","2","6","2","14","1","2","6","2","8","7","1","3","7","","","-2","2","2"
"129","83299","Dunk","DEF","2","B & H Albion","5.2","i","5.3","1","0.5","89","2.7","17.12","13","6","2.17","2869","3","1","5","53","0","0","0","6","1","0","11","567","823.0","205.4","389","141.7","","2","7","1","0","3","1","7","1","","7","0","10","12","0","9","0","6","","0","2","1","2","","","-2","","1","2","1","8","-2","1","2","2","1","2","2"
"178","103914","Taylor","DEF","2","Burnley","3.9","a","2.7","1","0.5","47","1.7","12.05","4","4","1.00","2329","1","1","2","46","0","0","0","8","0","0","1","347","395.6","275.7","59","73.3","1","0","","","2","1","2","2","1","1","1","1","1","0","","","","","0","1","6","","1","1","10","1","1","1","6","1","0","1","2","2","","","",""
"350","171314","Rúben","DEF","2","Man City","5.5","a","7.2","1","0.5","88","2.9","16.00","18","4","4.50","2557","0","0","9","28","1","0","0","0","0","0","3","513","578.4","208.5","225","101.5","2","14","","","","2","1","2","6","","","2","6","8","6","2","","1","1","","","1","2","2","1","2","0","","6","1","2","-1","6","2","2","2","7",""
"688","166477","Castagne","DEF","2","Fulham","4.5","a","1.6","1","0.5","105","3.1","23.33","25","6","4.17","2630","1","3","9","40","0","0","0","3","0","0","7","510","494.4","295.0","229","102.1","1","0","6","6","6","6","2","","1","10","1","6","7","0","2","1","6","1","2","1","1","2","6","6","0","1","1","2","2","1","2","1","6","8","1","","",""
"227","40836","Guaita","GK","1","Crystal Palace","4.4","u","0.2","0","0.5","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231","152551","Lerma","MID","3","Crystal Palace","4.7","a","0.1","1","0.5","64","2.3","13.62","3","2","1.50","2399","1","1","5","46","0","0","0","8","0","0","4","338","417.8","366.0","240","102.4","1","","","","","2","2","2","2","","3","1","3","1","6","2","1","2","2","2","2","","2","2","2","1","8","2","2","2","","","","","2","2","2","3"
"372","467169","Antony","MID","3","Man United","6.8","a","0.6","0","0.5","47","1.6","6.91","9","4","2.25","1311","1","1","3","26","0","0","0","5","0","0","0","184","247.8","327.7","347","91.8","","1","1","6","1","","0","5","1","","1","1","1","","","1","1","1","1","1","2","3","2","2","0","","1","3","0","2","1","","","","2","2","1","3"
"92","432160","Baptiste","MID","3","Brentford","4.3","a","0.7","0","0.5","19","1.9","4.42","0","0","0.00","222","1","1","0","5","0","0","0","1","0","0","0","83","92.4","54.8","60","20.6","","","","","","","","","","3","","","","","1","1","1","1","","","","","2","2","6","1","","","","","","","","","","","","1"
"140","109345","March","MID","3","B & H Albion","6.1","i","2","0","0.5","39","5.6","6.39","0","0","0.00","555","3","1","2","11","0","0","0","1","0","0","6","134","197.4","126.5","139","46.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","7","2","","","3","2","15","9"
"356","91651","Kovačić","MID","3","Man City","4.6","a","0.3","0","0.5","59","2","12.83","21","7","3.00","1539","1","0","9","14","0","0","0","4","0","0","2","316","265.0","365.9","129","76.0","1","5","2","1","3","9","1","1","3","","1","","3","1","","1","1","2","2","1","","","2","1","1","","1","2","1","","2","1","","","2","2","3","3"
"1","232223","Balogun","STR","4","Arsenal","4.4","u","0.2","0","0.5","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"324","422303","McAtee","STR","4","Luton Town","4.5","u","0.4","0","0.5","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"433","75115","Wilson","STR","4","Newcastle United","7.8","a","3","0","0.5","69","3.5","8.85","12","4","3.00","981","9","1","6","15","0","0","0","3","0","0","4","246","366.2","110.3","563","103.2","1","","5","5","1","","","","","","","","","","1","1","","","","1","2","2","4","","","","","2","13","6","1","","6","5","6","1","1","5"
"691","486385","Beto","STR","4","Everton","5.7","a","0.1","0","0.5","50","1.7","8.77","5","4","1.25","943","3","0","2","20","0","0","1","2","0","0","3","105","158.8","139.6","425","71.3","1","","1","","1","2","1","2","8","","2","4","0","1","1","1","1","1","1","2","1","1","1","4","2","","1","1","","1","1","1","2","2","2","","",""
"617","497894","Højlund","STR","4","Man United","7.1","a","5.6","0","0.5","112","3.7","15.77","28","7","4.00","2156","10","2","6","35","0","0","0","2","0","0","14","362","480.6","345.8","648","147.0","7","8","2","2","7","2","2","2","2","","","","","13","6","8","10","11","","7","1","2","0","2","1","","2","2","2","2","2","2","2","2","1","","",""
"255","194164","Holgate","DEF","2","Sheffield Utd","4","a","0.4","0","0.4","1","0.1","0.25","2","4","0.50","711","0","0","0","27","0","0","0","3","1","0","0","69","116.8","22.7","19","15.8","1","","","0","-1","2","1","1","0","","","","","-4","1","0","","","","","","","","","","","","","","","","","","","","","",""
"518","199584","Tanganga","DEF","2","Tottenham","4","u","0.3","0","0.4","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"547","431960","Bolla","DEF","2","Wolverhampton","4","u","0.3","0","0.4","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"109","51927","Mee","DEF","2","Brentford","4.7","i","1.1","0","0.4","39","2.4","8.30","0","0","0.00","1272","2","1","1","28","0","0","0","1","1","0","3","210","334.8","88.2","118","54.2","","","","","","","","","","","","","1","1","6","1","1","7","","","","-2","2","1","14","2","1","1","","","","","","2","1","","",""
"157","487968","Al-Dakhil","DEF","2","Burnley","3.8","i","1.2","1","0.4","19","1.5","5.00","0","0","0.00","1055","1","0","0","26","1","0","0","1","0","0","0","127","193.0","42.8","84","32.0","","","","","","","","","","","","","","","","","7","2","","","","1","","","","","","","0","1","-1","3","2","2","0","1","","1"
"496","93264","Dier","DEF","2","Tottenham","4.2","u","0.3","0","0.4","2","0.5","0.48","0","0","0.00","199","0","0","0","8","0","0","0","0","0","0","0","31","55.8","1.0","4","6.0","","","","","","","","","","","","","","","","","","","1","","1","","","","","","1","-1","","","","","","","","","",""
"495","115556","Davies","DEF","2","Tottenham","4.3","i","0.4","0","0.4","34","2","7.91","3","1","3.00","1085","1","2","1","21","0","0","0","2","0","0","0","216","294.8","81.0","124","50.3","","","","3","","","","","","","","","","1","1","","","","2","6","2","5","2","1","1","1","1","","1","","1","1","","","","1","4",""
"31","206325","Zinchenko","DEF","2","Arsenal","5","a","5.1","0","0.4","104","3.9","20.80","3","3","1.00","1717","1","2","9","15","0","0","0","2","0","0","16","468","395.4","474.6","133","100.4","1","","","","1","1","6","9","","","1","","","","","1","7","6","","1","2","8","1","1","5","9","10","1","8","0","7","6","1","7","2","1","1",""
