ID,Min,PPG,Tot Pts,birth_date,Player Name,team_code,team_join_date,Position,season,New In League,New In Team,time_in_league,max_minutes_in_position_past_season,max_minutes_by_signing_past_season,avg_ppg_position_team_high_minutes,points_last_season,avg_points_last_2_seasons,avg_points_last_3_seasons,minutes_last_season,avg_minutes_last_2_seasons,avg_minutes_last_3_seasons,minutes_last_season_same_team,avg_minutes_last_2_seasons_same_team,avg_minutes_last_3_seasons_same_team
448791,4,1.0,1,,White,6,,MID,2022-23,False,False,2,,2282.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449133,0,0.0,0,,Griffiths,39,,MID,2022-23,True,True,0,2970.0,,2.7,,,,,,,,,
449133,0,0.0,0,,Griffiths,39,,MID,2023-24,False,False,1,,2467.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449429,2205,1.5,37,2000-09-12,Greaves,40,2024-07-12,DEF,2024-25,True,True,0,,,,,,,,,,,,
449434,155,5.5,11,,Elanga,1,,MID,2020-21,True,True,0,2625.0,,3.0833333333333335,,,,,,,,,
449434,1208,2.8,59,,Elanga,1,,MID,2021-22,False,False,1,,1364.0,,5.5,5.5,5.5,155.0,155.0,155.0,155.0,155.0,155.0
449434,417,1.4,23,,Elanga,1,,MID,2022-23,False,False,2,,2454.0,,2.8,4.15,4.15,1208.0,681.5,681.5,1208.0,681.5,681.5
449434,2424,3.3,119,,Elanga,17,,MID,2023-24,False,True,3,3151.0,,2.425,1.4,2.0999999999999996,3.233333333333333,417.0,812.5,593.3333333333334,,,
449434,2496,4.0,153,2002-04-27,Elanga,17,2023-07-25,MID,2024-25,False,False,4,,2790.0,,3.3,2.3499999999999996,2.5,2424.0,1420.5,1349.6666666666667,2424.0,2424.0,2424.0
449444,0,0.0,0,,Ogungbo,3,,DEF,2021-22,True,True,0,2557.0,,3.575,,,,,,,,,
449781,0,0.0,0,,Jankewitz,20,,MID,2019-20,True,True,0,3272.0,,2.8166666666666664,,,,,,,,,
449781,2,-0.5,-1,,Jankewitz,20,,MID,2020-21,False,False,1,,1095.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449871,2486,2.3,77,,Onana,11,,MID,2022-23,True,True,0,2536.0,,2.8333333333333335,,,,,,,,,
449871,2085,2.2,66,,Onana,11,,MID,2023-24,False,False,1,,3420.0,,2.3,2.3,2.3,2486.0,2486.0,2486.0,2486.0,2486.0,2486.0
449871,1613,2.5,65,2001-08-16,Onana,7,2024-07-22,MID,2024-25,False,True,2,3000.0,,3.3166666666666664,2.2,2.25,2.25,2085.0,2285.5,2285.5,,,
449926,0,0.0,0,,Bernabé,43,,MID,2020-21,True,True,0,2790.0,,4.2125,,,,,,,,,
449974,0,0.0,0,,Jensen,90,,GK,2019-20,True,True,0,1710.0,,3.35,,,,,,,,,
449988,1352,2.2,72,,Fabio Silva,39,,FWD,2020-21,True,True,0,3241.0,,4.1,,,,,,,,,
449988,562,1.4,30,,Fabio Silva,39,,FWD,2021-22,False,False,1,,2983.0,,2.2,2.2,2.2,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0
449988,0,0.0,0,,Fabio Silva,39,,FWD,2022-23,False,False,2,,3285.0,,1.4,1.8,1.8,562.0,957.0,957.0,562.0,957.0,957.0
449988,259,1.0,8,,Fábio Silva,39,,FWD,2023-24,False,False,3,,2467.0,,0.0,0.7,1.2,0.0,281.0,638.0,0.0,281.0,638.0
449988,0,0.0,0,,Fábio Silva,39,,FWD,2024-25,False,False,4,,1209.0,,1.0,0.5,0.7999999999999999,259.0,129.5,273.6666666666667,259.0,129.5,273.6666666666667
450070,0,0.0,0,,Summerville,2,,MID,2020-21,True,True,0,,,,,,,,,,,,
450070,126,1.0,6,,Summerville,2,,MID,2021-22,False,False,1,,3410.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450070,1411,2.6,74,,Summerville,2,,MID,2022-23,False,False,2,,2489.0,,1.0,0.5,0.5,126.0,63.0,63.0,126.0,63.0,63.0
450070,776,1.7,33,2001-10-30,Summerville,21,2024-08-03,MID,2024-25,True,True,3,3020.0,,3.6333333333333333,2.6,1.8,1.2,1411.0,768.5,512.3333333333334,,,
450197,0,0.0,0,,G.Shelvey,17,,GK,2022-23,True,True,0,,,,,,,,,,,,
450197,0,0.0,0,,G.Shelvey,17,,GK,2023-24,False,False,1,,3151.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450314,73,1.0,2,,Daly,38,,MID,2018-19,True,True,0,3066.0,,2.4000000000000004,,,,,,,,,
450434,614,2.4,52,,Undav,36,,FWD,2022-23,True,True,0,2269.0,,3.35,,,,,,,,,
450434,0,0.0,0,,Undav,36,,FWD,2023-24,False,False,1,,2674.0,,2.4,2.4,2.4,614.0,614.0,614.0,614.0,614.0,614.0
450434,0,0.0,0,,Undav,36,,FWD,2024-25,False,False,2,,2220.0,,0.0,1.2,1.2,0.0,307.0,307.0,0.0,307.0,307.0
450527,841,1.2,14,,Salisu,20,,DEF,2020-21,True,True,0,3057.0,,2.625,,,,,,,,,
450527,2971,1.7,58,,Salisu,20,,DEF,2021-22,False,False,1,,1629.0,,1.2,1.2,1.2,841.0,841.0,841.0,841.0,841.0,841.0
450527,1971,1.5,33,,Salisu,20,,DEF,2022-23,False,False,2,,2200.0,,1.7,1.45,1.45,2971.0,1906.0,1906.0,2971.0,1906.0,1906.0
450529,0,0.0,0,,Bate,8,,MID,2019-20,True,True,0,3156.0,,3.533333333333333,,,,,,,,,
450529,145,1.0,3,,Bate,2,,MID,2021-22,True,True,1,2846.0,,3.475,0.0,0.0,0.0,0.0,0.0,0.0,,,
450529,0,0.0,0,,Bate,2,,MID,2022-23,False,False,2,,2489.0,,1.0,0.5,0.5,145.0,72.5,72.5,145.0,145.0,145.0
450535,31,1.0,3,,Ebiowei,31,,MID,2022-23,True,True,0,2843.0,,3.4749999999999996,,,,,,,,,
450535,0,0.0,0,,Ebiowei,31,,MID,2023-24,False,False,1,,2770.0,,1.0,1.0,1.0,31.0,31.0,31.0,31.0,31.0,31.0
450535,0,0.0,0,2003-09-04,Ebiowei,31,2022-07-01,MID,2024-25,False,False,2,,2399.0,,0.0,0.5,0.5,0.0,15.5,15.5,0.0,15.5,15.5
450539,0,0.0,0,,Peart-Harris,94,,MID,2021-22,True,True,0,,,,,,,,,,,,
450539,11,1.0,3,,Peart-Harris,94,,MID,2023-24,True,True,1,2805.0,,3.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450539,0,0.0,0,,Peart-Harris,94,,MID,2024-25,False,False,2,,3285.0,,1.0,0.5,0.5,11.0,5.5,5.5,11.0,5.5,5.5
450541,0,0.0,0,,Plange,31,,FWD,2022-23,True,True,0,2012.0,,2.8,,,,,,,,,
450541,0,0.0,0,,Plange,31,,FWD,2023-24,False,False,1,,2770.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450542,0,0.0,0,,Rak-Sakyi,31,,MID,2020-21,True,True,0,3279.0,,2.38,,,,,,,,,
450542,79,2.0,4,,Rak-Sakyi,31,,MID,2021-22,False,False,1,,2555.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450542,0,0.0,0,,Rak-Sakyi,31,,MID,2022-23,False,False,2,,3222.0,,2.0,1.0,1.0,79.0,39.5,39.5,79.0,39.5,39.5
450542,132,1.3,8,,Rak-Sakyi,31,,MID,2023-24,False,False,3,,2770.0,,0.0,1.0,0.6666666666666666,0.0,39.5,26.333333333333332,0.0,39.5,26.333333333333332
450542,0,0.0,0,,Rak-Sakyi,31,,MID,2024-25,False,False,4,,2399.0,,1.3,0.65,1.0999999999999999,132.0,66.0,70.33333333333333,132.0,66.0,70.33333333333333
450544,0,0.0,0,,Patino,3,,MID,2021-22,True,True,0,2554.0,,3.0875,,,,,,,,,
450550,14,1.0,1,,Stevens,94,,DEF,2021-22,True,True,0,,,,,,,,,,,,
450550,0,0.0,0,,Stevens,94,,DEF,2022-23,False,False,1,,3321.0,,1.0,1.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0
450553,0,0.0,0,,Kirk,3,,DEF,2021-22,True,True,0,2557.0,,3.575,,,,,,,,,
451302,0,0.0,0,,Altay,1,,GK,2023-24,True,True,0,3420.0,,4.2,,,,,,,,,
451302,360,2.0,8,1998-04-14,Bayindir,1,2023-09-01,GK,2024-25,False,False,1,,3420.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451310,0,0.0,0,,Tomkinson,45,,DEF,2021-22,True,True,0,,,,,,,,,,,,
451340,2311,4.2,138,,Mitoma,36,,MID,2022-23,True,True,0,2803.0,,2.6142857142857143,,,,,,,,,
451340,1485,3.9,74,,Mitoma,36,,MID,2023-24,False,False,1,,2674.0,,4.2,4.2,4.2,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0
451340,2597,4.0,145,1997-05-20,Mitoma,36,2021-08-09,MID,2024-25,False,False,2,,2220.0,,3.9,4.05,4.05,1485.0,1898.0,1898.0,1485.0,1898.0,1898.0
453537,0,0.0,0,,Mendes,102,,MID,2023-24,True,True,0,,,,,,,,,,,,
454667,1960,2.1,63,1999-08-10,Cajuste,40,2024-08-19,MID,2024-25,True,True,0,,,,,,,,,,,,
455084,31,1.0,2,,Davis,2,,DEF,2020-21,True,True,0,,,,,,,,,,,,
455084,2742,1.6,52,1999-12-31,Davis,40,2022-07-25,DEF,2024-25,True,True,1,,,,1.0,1.0,1.0,31.0,31.0,31.0,,,
456350,2880,2.6,84,,Bazunu,20,,GK,2022-23,True,True,0,1710.0,,3.1,,,,,,,,,
456350,0,0.0,0,2002-02-20,Bazunu,20,2022-06-17,GK,2024-25,True,True,1,,,,2.6,2.6,2.6,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0
456966,36,0.7,2,,Watts,20,,MID,2020-21,True,True,0,3420.0,,2.7399999999999998,,,,,,,,,
457569,1986,3.1,71,,Petrović,8,,GK,2023-24,True,True,0,2565.0,,4.1,,,,,,,,,
457569,0,0.0,0,,Petrović,8,,GK,2024-25,False,False,1,,2865.0,,3.1,3.1,3.1,1986.0,1986.0,1986.0,1986.0,1986.0,1986.0
458249,1385,2.0,64,2001-05-22,Zirkzee,1,2024-07-17,FWD,2024-25,True,True,0,2156.0,,3.7,,,,,,,,,
458297,0,0.0,0,,Ekwah,21,,DEF,2021-22,True,True,0,3170.0,,3.75,,,,,,,,,
459373,0,0.0,0,,Cardoso,21,,DEF,2019-20,True,True,0,3003.0,,2.316666666666667,,,,,,,,,
460028,1218,2.7,46,,Colwill,36,,DEF,2022-23,True,True,0,3089.0,,2.9166666666666665,,,,,,,,,
460028,1794,2.8,65,,Colwill,8,,DEF,2023-24,False,True,1,2351.0,,2.6166666666666667,2.7,2.7,2.7,1218.0,1218.0,1218.0,,,
460028,3150,3.1,109,2003-02-26,Colwill,8,2022-07-01,DEF,2024-25,False,False,2,,2865.0,,2.8,2.75,2.75,1794.0,1506.0,1506.0,1794.0,1794.0,1794.0
460029,3,1.0,1,,Young-Coombes,94,,FWD,2021-22,True,True,0,,,,,,,,,,,,
460842,2485,4.2,137,,Kudus,21,,MID,2023-24,True,True,0,3272.0,,3.0666666666666664,,,,,,,,,
460842,2589,3.3,106,2000-08-02,Kudus,21,2023-08-27,MID,2024-25,False,False,1,,3000.0,,4.2,4.2,4.2,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0
461012,0,0.0,0,,Plain,91,,GK,2022-23,True,True,0,,,,,,,,,,,,
461013,0,0.0,0,,Pollock,91,,FWD,2022-23,True,True,0,,,,,,,,,,,,
461017,0,0.0,0,,Saydee,91,,MID,2019-20,True,True,0,3165.0,,3.12,,,,,,,,,
461017,0,0.0,0,,Saydee,91,,FWD,2022-23,True,True,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461023,0,0.0,0,,Alebiosu,3,,DEF,2021-22,True,True,0,2557.0,,3.575,,,,,,,,,
461025,0,0.0,0,,Butler-Oyedeji,3,,FWD,2022-23,True,True,0,1773.0,,3.0,,,,,,,,,
461025,6,1.0,1,2003-01-04,Butler-Oyedeji,3,2024-09-18,FWD,2024-25,True,True,1,1470.0,,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461026,12,1.0,1,,Campbell,39,,MID,2021-22,True,True,0,2670.0,,2.8333333333333335,,,,,,,,,
461026,68,1.0,5,,Campbell,39,,MID,2022-23,False,False,1,,3285.0,,1.0,1.0,1.0,12.0,12.0,12.0,12.0,12.0,12.0
461080,0,0.0,0,,McGlynn,90,,FWD,2021-22,True,True,0,2741.0,,4.2,,,,,,,,,
461096,3,1.0,2,,Richardson,90,,FWD,2020-21,True,True,0,2436.0,,3.5,,,,,,,,,
461096,0,0.0,0,,Richardson,90,,FWD,2021-22,False,False,1,,257.0,,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
461102,0,0.0,0,,Thomas,90,,DEF,2019-20,True,True,0,3420.0,,2.08,,,,,,,,,
461102,0,0.0,0,,Thomas,90,,DEF,2020-21,False,False,1,,2002.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461102,0,0.0,0,,Thomas,90,,DEF,2021-22,False,False,2,,257.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461102,0,0.0,0,,Thomas,90,,DEF,2023-24,True,True,3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461188,0,0.0,0,,Humphreys,8,,DEF,2022-23,True,True,0,3035.0,,4.328571428571428,,,,,,,,,
461188,0,0.0,0,,Humphreys,8,,DEF,2023-24,False,False,1,,1886.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461195,0,0.0,0,,Cirkin,6,,DEF,2019-20,True,True,0,2921.0,,3.266666666666667,,,,,,,,,
461199,0,0.0,0,,Mundle,6,,MID,2022-23,True,True,0,3196.0,,4.333333333333333,,,,,,,,,
461201,0,0.0,0,,Craig,6,,MID,2021-22,True,True,0,3420.0,,3.45,,,,,,,,,
461201,13,1.0,1,,Craig,6,,MID,2022-23,False,False,1,,2282.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461212,0,0.0,0,,John,6,,MID,2020-21,True,True,0,2478.0,,3.1999999999999997,,,,,,,,,
461358,1448,3.3,103,,Álvarez,43,,FWD,2022-23,True,True,0,1871.0,,4.3,,,,,,,,,
461358,2644,4.4,158,,J.Alvarez,43,,FWD,2023-24,False,False,1,,2767.0,,3.3,3.3,3.3,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0
461358,0,0.0,0,,J.Alvarez,43,,FWD,2024-25,False,False,2,,2327.0,,4.4,3.85,3.85,2644.0,2046.0,2046.0,2644.0,2046.0,2046.0
461382,0,0.0,0,,Gordon,31,,MID,2019-20,True,True,0,3420.0,,3.1,,,,,,,,,
461382,0,0.0,0,,Gordon,31,,FWD,2022-23,True,True,1,2012.0,,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461382,0,0.0,0,,Gordon,31,,FWD,2023-24,False,False,2,,2770.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461416,23,1.0,2,,Cannon,11,,FWD,2022-23,True,True,0,2522.0,,4.2,,,,,,,,,
461416,1,1.0,1,,Cannon,11,,FWD,2023-24,False,False,1,,3420.0,,1.0,1.0,1.0,23.0,23.0,23.0,23.0,23.0,23.0
461416,0,0.0,0,,Cannon,13,2023-09-01,FWD,2024-25,False,True,2,,,,1.0,1.0,1.0,1.0,12.0,12.0,,,
461421,30,0.7,2,,Dobbin,11,,FWD,2021-22,True,True,0,2871.0,,4.3,,,,,,,,,
461421,226,1.5,18,,Dobbin,11,,MID,2023-24,True,True,1,3379.0,,2.8166666666666664,0.7,0.7,0.7,30.0,30.0,30.0,30.0,30.0,30.0
461421,0,0.0,0,,Dobbin,7,,MID,2024-25,False,True,2,3000.0,,3.3166666666666664,1.5,1.1,1.1,226.0,128.0,128.0,,,
461446,0,0.0,0,,Onyango,11,,MID,2020-21,True,True,0,3070.0,,2.7,,,,,,,,,
461446,27,1.0,3,,Onyango,11,,MID,2021-22,False,False,1,,2683.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461446,1,1.0,1,,Onyango,11,,MID,2023-24,True,True,2,3379.0,,2.8166666666666664,1.0,0.5,0.5,27.0,13.5,13.5,27.0,13.5,13.5
461450,2,1.0,1,,Thompson,90,,FWD,2019-20,True,True,0,2580.0,,3.3499999999999996,,,,,,,,,
461450,0,0.0,0,,Thompson,90,,FWD,2020-21,False,False,1,,2002.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
461453,0,0.0,0,,Warrington,11,,MID,2022-23,True,True,0,2536.0,,2.8333333333333335,,,,,,,,,
461453,1,1.0,1,,Warrington,11,,MID,2023-24,False,False,1,,3420.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461484,0,0.0,0,,White,4,,MID,2021-22,True,True,0,2616.0,,2.5,,,,,,,,,
461484,12,0.8,3,,White,4,,MID,2023-24,True,True,1,2727.0,,3.3166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461484,0,0.0,0,,White,4,,MID,2024-25,False,False,2,,1302.0,,0.8,0.4,0.4,12.0,6.0,6.0,12.0,6.0,6.0
461508,0,0.0,0,,De Bolle,4,,MID,2021-22,True,True,0,2616.0,,2.5,,,,,,,,,
461529,0,0.0,0,,Savage,1,,MID,2021-22,True,True,0,3101.0,,3.8833333333333333,,,,,,,,,
461533,0,0.0,0,,Odubeko,21,,FWD,2020-21,True,True,0,2259.0,,3.2,,,,,,,,,
461537,0,0.0,0,,Mee,1,,GK,2023-24,True,True,0,3420.0,,4.2,,,,,,,,,
461537,0,0.0,0,2002-11-20,Dermot Mee,1,2023-07-24,GK,2024-25,False,False,1,,3420.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461548,0,0.0,0,,Iqbal,1,,MID,2022-23,True,True,0,3110.0,,3.225,,,,,,,,,
461558,0,0.0,0,,Haygarth,94,,MID,2021-22,True,True,0,,,,,,,,,,,,
461566,1,1.0,1,,Fish,1,,DEF,2020-21,True,True,0,3420.0,,3.225,,,,,,,,,
461567,0,0.0,0,,Dodgson,90,,DEF,2021-22,True,True,0,3240.0,,3.075,,,,,,,,,
461567,0,0.0,0,,Dodgson,90,,DEF,2023-24,True,True,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461584,0,0.0,0,,Marçal-Madivadua,13,,MID,2022-23,True,True,0,2629.0,,3.483333333333333,,,,,,,,,
461584,0,0.0,0,,Marcal,13,,MID,2024-25,True,True,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461585,0,0.0,0,,Maswanhise,13,,MID,2020-21,True,True,0,2823.0,,3.5,,,,,,,,,
461587,2,1.0,1,,McAteer,13,,MID,2021-22,True,True,0,3356.0,,3.35,,,,,,,,,
461587,0,0.0,0,,McAteer,13,,MID,2022-23,False,False,1,,2101.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
461587,846,1.9,35,2001-11-22,McAteer,13,2021-12-01,MID,2024-25,True,True,2,,,,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0
461682,4,1.0,1,,B.Aguilera,17,,MID,2023-24,True,True,0,3151.0,,2.425,,,,,,,,,
462116,1824,2.0,54,1999-12-30,Todibo,21,2024-08-10,DEF,2024-25,True,True,0,3138.0,,2.16,,,,,,,,,
462381,0,0.0,0,,Marschall,7,,GK,2021-22,True,True,0,3420.0,,4.9,,,,,,,,,
462381,0,0.0,0,,Marschall,7,,GK,2022-23,False,False,1,,2440.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462381,0,0.0,0,,Marschall,7,,GK,2023-24,False,False,2,,1773.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462381,0,0.0,0,,Marschall,7,,GK,2024-25,False,False,3,,2462.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462384,0,0.0,0,,Baptiste,21,,DEF,2020-21,True,True,0,2786.0,,2.55,,,,,,,,,
462384,0,0.0,0,,Baptiste,21,,DEF,2021-22,False,False,1,,3054.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462387,125,0.7,8,,Al-Hamadi,40,2024-01-29,FWD,2024-25,True,True,0,,,,,,,,,,,,
462424,0,0.0,0,,Saliba,3,,DEF,2020-21,True,True,0,2809.0,,2.7,,,,,,,,,
462424,0,0.0,0,,Saliba,3,,DEF,2021-22,False,False,1,,1996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462424,2415,4.3,117,,Saliba,3,,DEF,2022-23,False,False,2,,3060.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462424,3420,4.3,164,,Saliba,3,,DEF,2023-24,False,False,3,,2237.0,,4.3,2.15,1.4333333333333333,2415.0,1207.5,805.0,2415.0,1207.5,805.0
462424,3039,3.7,130,2001-03-24,Saliba,3,2019-07-25,DEF,2024-25,False,False,4,,3225.0,,4.3,4.3,2.8666666666666667,3420.0,2917.5,1945.0,3420.0,2917.5,1945.0
462438,0,0.0,0,,Hamilton,43,,MID,2023-24,True,True,0,2911.0,,4.142857142857143,,,,,,,,,
462491,0,0.0,0,,Chambers,14,,DEF,2022-23,True,True,0,3060.0,,5.95,,,,,,,,,
462491,0,0.0,0,,Chambers,14,,DEF,2023-24,False,False,1,,1684.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462492,0,0.0,0,,Gauci,7,,GK,2023-24,True,True,0,3139.0,,3.8,,,,,,,,,
462492,0,0.0,0,,Gauci,7,2024-02-01,GK,2024-25,False,False,1,,2462.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462635,0,0.0,0,,Gelhardt,2,,FWD,2020-21,True,True,0,,,,,,,,,,,,
462635,733,2.1,43,,Gelhardt,2,,FWD,2021-22,False,False,1,,3410.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462635,201,1.3,20,,Gelhardt,2,,FWD,2022-23,False,False,2,,2489.0,,2.1,1.05,1.05,733.0,366.5,366.5,733.0,366.5,366.5
462831,0,0.0,0,,Banks,31,,MID,2021-22,True,True,0,3121.0,,2.7625,,,,,,,,,
463034,39,1.0,1,,Delap,43,,FWD,2020-21,True,True,0,2018.0,,4.9,,,,,,,,,
463034,8,1.0,1,,Delap,43,,FWD,2021-22,False,False,1,,2843.0,,1.0,1.0,1.0,39.0,39.0,39.0,39.0,39.0,39.0
463034,0,0.0,0,,Delap,43,,FWD,2022-23,False,False,2,,1910.0,,1.0,1.0,1.0,8.0,23.5,23.5,8.0,23.5,23.5
463034,2587,3.6,132,2003-02-08,Delap,40,2024-07-13,FWD,2024-25,True,True,3,,,,0.0,0.5,0.6666666666666666,0.0,4.0,15.666666666666666,,,
463067,263,1.4,15,,Rutter,2,,FWD,2022-23,True,True,0,2263.0,,2.7,,,,,,,,,
463067,1651,3.4,95,2002-04-20,Georginio,36,2024-08-19,MID,2024-25,True,True,1,3112.0,,3.3,1.4,1.4,1.4,263.0,263.0,263.0,,,
463210,27,1.0,1,,Charles,43,,MID,2022-23,True,True,0,2884.0,,4.7125,,,,,,,,,
463210,0,0.0,0,,Charles,43,,MID,2023-24,False,False,1,,2767.0,,1.0,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0
463210,0,0.0,0,,Charles,20,,MID,2024-25,False,True,2,,,,0.0,0.5,0.5,0.0,13.5,13.5,,,
463212,236,0.9,9,2004-03-19,Forbs,39,2024-08-30,MID,2024-25,True,True,0,2969.0,,3.3600000000000003,,,,,,,,,
463748,0,0.0,0,,Hein,3,,GK,2021-22,True,True,0,3131.0,,3.7,,,,,,,,,
463748,0,0.0,0,,Hein,3,,GK,2022-23,False,False,1,,3060.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463748,0,0.0,0,,Hein,3,,GK,2023-24,False,False,2,,2237.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463748,0,0.0,0,,Hein,3,,GK,2024-25,False,False,3,,3225.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463903,1229,1.8,44,2000-02-29,Lindstrøm,11,2024-07-26,MID,2024-25,True,True,0,3001.0,,2.966666666666667,,,,,,,,,
463912,0,0.0,0,,Caprile,2,,GK,2020-21,True,True,0,,,,,,,,,,,,
463981,0,0.0,0,,Hill,91,,DEF,2022-23,True,True,0,,,,,,,,,,,,
463981,74,1.0,5,,Hill,91,,DEF,2023-24,False,False,1,,3252.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463981,443,1.7,17,2002-01-10,Hill,91,2022-01-05,DEF,2024-25,False,False,2,,1966.0,,1.0,0.5,0.5,74.0,37.0,37.0,74.0,37.0,37.0
464353,0,0.0,0,,H.Davies,14,,GK,2022-23,True,True,0,3240.0,,4.9,,,,,,,,,
464353,0,0.0,0,2003-09-03,Davies,14,2021-03-09,GK,2024-25,True,True,1,2520.0,,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464618,9,1.0,1,,McCarron,2,,MID,2021-22,True,True,0,2846.0,,3.475,,,,,,,,,
465299,0,0.0,0,,Mancini,90,,MID,2020-21,True,True,0,3339.0,,2.925,,,,,,,,,
465299,0,0.0,0,,Mancini,90,,MID,2021-22,False,False,1,,257.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465351,2467,2.4,80,,Matheus,39,,MID,2022-23,True,True,0,2970.0,,2.7,,,,,,,,,
465351,831,1.7,32,,Matheus N.,43,,MID,2023-24,False,True,1,2911.0,,4.142857142857143,2.4,2.4,2.4,2467.0,2467.0,2467.0,,,
465351,1670,3.1,81,1998-08-27,Matheus N.,43,2023-09-01,MID,2024-25,False,False,2,,2327.0,,1.7,2.05,2.05,831.0,1649.0,1649.0,831.0,831.0,831.0
465390,0,0.0,0,,Hayden,7,,MID,2020-21,True,True,0,3233.0,,2.8285714285714287,,,,,,,,,
465390,0,0.0,0,,Hayden,7,,DEF,2021-22,False,False,1,,3420.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465390,5,1.0,3,,Kesler-Hayden,7,,DEF,2023-24,True,True,2,3322.0,,2.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465390,0,0.0,0,,Kesler-Hayden,7,,DEF,2024-25,False,False,3,,2462.0,,1.0,0.5,0.3333333333333333,5.0,2.5,1.6666666666666667,5.0,2.5,1.6666666666666667
465527,8,1.0,1,,Mejbri,1,,MID,2020-21,True,True,0,2625.0,,3.0833333333333335,,,,,,,,,
465527,67,0.5,1,,Mejbri,1,,MID,2021-22,False,False,1,,1364.0,,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0
465527,131,2.2,11,,Hannibal,1,,MID,2023-24,True,True,2,3317.0,,4.133333333333334,0.5,0.75,0.75,67.0,37.5,37.5,67.0,37.5,37.5
465527,0,0.0,0,,Hannibal,1,,MID,2024-25,False,False,3,,3420.0,,2.2,1.35,1.2333333333333334,131.0,99.0,68.66666666666667,131.0,99.0,68.66666666666667
465551,0,0.0,0,,Lonwijk,39,,DEF,2020-21,True,True,0,3420.0,,3.7399999999999998,,,,,,,,,
